Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar

SHITOMASI,BRISK
FAST,SIFT,9.302148,11.448724,2.146577
FAST,SIFT,8.321200,10.962111,2.640910
FAST,SIFT,8.898673,10.187396,1.288723
FAST,SIFT,11.030114,10.095949,-0.934164
FAST,SIFT,8.535568,10.587436,2.051868

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
BRISK,BRISK
BRISK,BRISK,12.289100,13.408608,1.119508
BRISK,BRISK,13.354725,21.527645,8.172920
BRISK,BRISK,16.384452,12.625001,-3.759451
BRISK,BRISK,14.076445,15.203748,1.127303
BRISK,BRISK,12.729945,27.667923,14.937978
BRISK,BRISK,13.751074,18.311446,4.560372
BRISK,BRISK,13.731432,17.142694,3.411262
BRISK,BRISK,13.790126,16.099065,2.308939
BRISK,BRISK,12.058994,14.801027,2.742033
BRISK,BRISK,11.864185,13.929688,2.065503
BRISK,BRISK,11.968197,13.135876,1.167679
BRISK,BRISK,9.887113,11.340908,1.453795
BRISK,BRISK,9.425037,11.856502,2.431465
BRISK,BRISK,9.302148,12.401259,3.099111
BRISK,BRISK,8.321200,12.708913,4.387713
BRISK,BRISK,8.898673,11.503045,2.604371
BRISK,BRISK,11.030114,9.293792,-1.736322
BRISK,BRISK,8.535568,10.775290,2.239722

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
BRISK,BRIEF
BRISK,BRIEF,12.289100,12.844751,0.555652
BRISK,BRIEF,13.354725,16.861843,3.507118
BRISK,BRIEF,16.384452,11.667223,-4.717230
BRISK,BRIEF,14.076445,20.572493,6.496048
BRISK,BRIEF,12.729945,19.705178,6.975232
BRISK,BRIEF,13.751074,17.564209,3.813135
BRISK,BRIEF,13.731432,15.588272,1.856840
BRISK,BRIEF,13.790126,18.745060,4.954934
BRISK,BRIEF,12.058994,15.464508,3.405514
BRISK,BRIEF,11.864185,11.485291,-0.378895
BRISK,BRIEF,11.968197,13.367635,1.399438
BRISK,BRIEF,9.887113,14.309638,4.422525
BRISK,BRIEF,9.425037,12.326637,2.901600
BRISK,BRIEF,9.302148,10.945685,1.643537
BRISK,BRIEF,8.321200,11.629428,3.308227
BRISK,BRIEF,8.898673,12.173885,3.275212
BRISK,BRIEF,11.030114,11.379207,0.349093
BRISK,BRIEF,8.535568,10.702170,2.166602

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
BRISK,ORB
BRISK,ORB,12.289100,14.843099,2.553999
BRISK,ORB,13.354725,18.780248,5.425523
BRISK,ORB,16.384452,13.275520,-3.108933
BRISK,ORB,14.076445,16.396559,2.320113
BRISK,ORB,12.729945,20.146713,7.416768
BRISK,ORB,13.751074,19.925431,6.174357
BRISK,ORB,13.731432,18.207435,4.476003
BRISK,ORB,13.790126,16.960679,3.170554
BRISK,ORB,12.058994,14.557577,2.498583
BRISK,ORB,11.864185,11.326652,-0.537534
BRISK,ORB,11.968197,13.317260,1.349063
BRISK,ORB,9.887113,11.384392,1.497279
BRISK,ORB,9.425037,11.803530,2.378494
BRISK,ORB,9.302148,12.765547,3.463400
BRISK,ORB,8.321200,11.216387,2.895187
BRISK,ORB,8.898673,11.556047,2.657374
BRISK,ORB,11.030114,10.245395,-0.784719
BRISK,ORB,8.535568,11.295740,2.760173

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
BRISK,FREAK
BRISK,FREAK,12.289100,12.758106,0.469006
BRISK,FREAK,13.354725,24.137015,10.782290
BRISK,FREAK,16.384452,13.960490,-2.423962
BRISK,FREAK,14.076445,13.944529,-0.131916
BRISK,FREAK,12.729945,23.069684,10.339739
BRISK,FREAK,13.751074,16.872630,3.121556
BRISK,FREAK,13.731432,15.519917,1.788485
BRISK,FREAK,13.790126,18.799641,5.009515
BRISK,FREAK,12.058994,14.970375,2.911381
BRISK,FREAK,11.864185,13.743806,1.879620
BRISK,FREAK,11.968197,12.879816,0.911619
BRISK,FREAK,9.887113,11.453693,1.566580
BRISK,FREAK,9.425037,11.442218,2.017181
BRISK,FREAK,9.302148,11.296889,1.994741
BRISK,FREAK,8.321200,13.344159,5.022959
BRISK,FREAK,8.898673,10.371812,1.473139
BRISK,FREAK,11.030114,9.330413,-1.699700
BRISK,FREAK,8.535568,10.937235,2.401667

Detector + Descriptor,ttcLidar,ttcCamera,ttcCamera - ttcLidar
BRISK,SIFT
BRISK,SIFT,12.289100,12.619576,0.330477
BRISK,SIFT,13.354725,15.986140,2.631415
BRISK,SIFT,16.384452,16.695525,0.311073
BRISK,SIFT,14.076445,13.478369,-0.598077
BRISK,SIFT,12.729945,29.429571,16.699626
BRISK,SIFT,13.751074,20.186377,6.435303
BRISK,SIFT,13.731432,14.373320,0.641888
BRISK,SIFT,13.790126,17.350669,3.560543
